approval_packet_key,source_parser_output_key,program_key,program_name,output_kind,approval_request_lane,approval_scope_requested,queue_materialization_allowed_if_approved,person_ingestion_allowed_if_approved,accepted_person_row_allowed_if_approved,required_queue_boundary_if_approved,next_artifact_if_approved,next_artifact_if_denied,candidate_fingerprint_sha256,candidate_source_kind,content_sha256,visible_text_sha256,evidence_json,mutation_policy,generated_at
vanderbilt_candidate_review_queue_approval_85e5b97079fe2a2c08bc,vanderbilt_candidate_only_parser_output_57b600c02a2c2941fee2,vanderbilt_program_fellowship-academic-general-pediatrics-https-pediatrics-vumc_41e6efa85f89,Academic General Pediatrics,candidate_fingerprint,candidate_fingerprint_review_queue,Allow verified hashed candidate fingerprints to become reviewer queue rows without raw names or accepted people.,true,false,false,"Queue rows may include candidate/program/source hashes, source kind, and route hashes only; no raw candidate labels or raw person URLs.",vanderbilt_candidate_fingerprint_review_queue,retain_verified_candidate_fingerprints_without_queue_materialization,9413f8f9667b01753069523b004ec63afd5745b0838d7f4507ae4ca3b11d7b52,heading_signal,415cf9acea9efe1970803ee2bac1141288af5ccfc165525ee8a627f662af1448,0244f22b9a9cef1161387b30b43627c057cb348cbeca46865990b0aa9d4c5860,"{""accepted_person_row"":""false"",""raw_candidate_hrefs_committed"":false,""raw_candidate_names_committed"":false,""source_candidate_output_rowset_sha256"":""2740184f00379fd6b1885632ac13faec45ff96bfbf0a70130aa712e5966612ba"",""verification_rowset_sha256"":""918556f5b5a33b5d8e7181ed6654a9b7773b8c8a24f09f9a23b06c7157d39fe2""}","Non-mutating Vanderbilt candidate review-queue approval request. It asks whether verified candidate fingerprints, linked-route scope metadata, and route recourse rows may become review queues. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:25:22.344489+00:00
vanderbilt_candidate_review_queue_approval_4475d54b6401e3e4d987,vanderbilt_candidate_only_parser_output_5ebfd927ef176f46cd66,vanderbilt_program_fellowship-academic-general-pediatrics-https-pediatrics-vumc_41e6efa85f89,Academic General Pediatrics,candidate_fingerprint,candidate_fingerprint_review_queue,Allow verified hashed candidate fingerprints to become reviewer queue rows without raw names or accepted people.,true,false,false,"Queue rows may include candidate/program/source hashes, source kind, and route hashes only; no raw candidate labels or raw person URLs.",vanderbilt_candidate_fingerprint_review_queue,retain_verified_candidate_fingerprints_without_queue_materialization,cffc8a0949dafa93401ad77b8864864cd4d6ef01a8e34229d445723d7dacdfa2,profile_anchor,415cf9acea9efe1970803ee2bac1141288af5ccfc165525ee8a627f662af1448,0244f22b9a9cef1161387b30b43627c057cb348cbeca46865990b0aa9d4c5860,"{""accepted_person_row"":""false"",""raw_candidate_hrefs_committed"":false,""raw_candidate_names_committed"":false,""source_candidate_output_rowset_sha256"":""2740184f00379fd6b1885632ac13faec45ff96bfbf0a70130aa712e5966612ba"",""verification_rowset_sha256"":""918556f5b5a33b5d8e7181ed6654a9b7773b8c8a24f09f9a23b06c7157d39fe2""}","Non-mutating Vanderbilt candidate review-queue approval request. It asks whether verified candidate fingerprints, linked-route scope metadata, and route recourse rows may become review queues. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:25:22.344489+00:00
vanderbilt_candidate_review_queue_approval_32ee5094b57453cd82a5,vanderbilt_candidate_only_parser_output_9253986e462148cf0ff2,vanderbilt_program_fellowship-academic-general-pediatrics-https-pediatrics-vumc_41e6efa85f89,Academic General Pediatrics,candidate_fingerprint,candidate_fingerprint_review_queue,Allow verified hashed candidate fingerprints to become reviewer queue rows without raw names or accepted people.,true,false,false,"Queue rows may include candidate/program/source hashes, source kind, and route hashes only; no raw candidate labels or raw person URLs.",vanderbilt_candidate_fingerprint_review_queue,retain_verified_candidate_fingerprints_without_queue_materialization,b2c4c9d2511d60ea194a565b0f92b8fa559af461ce1d89cb0933559a009aa6c8,heading_signal,415cf9acea9efe1970803ee2bac1141288af5ccfc165525ee8a627f662af1448,0244f22b9a9cef1161387b30b43627c057cb348cbeca46865990b0aa9d4c5860,"{""accepted_person_row"":""false"",""raw_candidate_hrefs_committed"":false,""raw_candidate_names_committed"":false,""source_candidate_output_rowset_sha256"":""2740184f00379fd6b1885632ac13faec45ff96bfbf0a70130aa712e5966612ba"",""verification_rowset_sha256"":""918556f5b5a33b5d8e7181ed6654a9b7773b8c8a24f09f9a23b06c7157d39fe2""}","Non-mutating Vanderbilt candidate review-queue approval request. It asks whether verified candidate fingerprints, linked-route scope metadata, and route recourse rows may become review queues. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:25:22.344489+00:00
vanderbilt_candidate_review_queue_approval_e553e345201e4e4df351,vanderbilt_candidate_only_parser_output_b4a0116d2d244ba64cd7,vanderbilt_program_fellowship-academic-general-pediatrics-https-pediatrics-vumc_41e6efa85f89,Academic General Pediatrics,candidate_fingerprint,candidate_fingerprint_review_queue,Allow verified hashed candidate fingerprints to become reviewer queue rows without raw names or accepted people.,true,false,false,"Queue rows may include candidate/program/source hashes, source kind, and route hashes only; no raw candidate labels or raw person URLs.",vanderbilt_candidate_fingerprint_review_queue,retain_verified_candidate_fingerprints_without_queue_materialization,bfd3b336853a266f8b8461b492c4307fecf329ac85517226efedc07d90dd9fba,heading_signal,415cf9acea9efe1970803ee2bac1141288af5ccfc165525ee8a627f662af1448,0244f22b9a9cef1161387b30b43627c057cb348cbeca46865990b0aa9d4c5860,"{""accepted_person_row"":""false"",""raw_candidate_hrefs_committed"":false,""raw_candidate_names_committed"":false,""source_candidate_output_rowset_sha256"":""2740184f00379fd6b1885632ac13faec45ff96bfbf0a70130aa712e5966612ba"",""verification_rowset_sha256"":""918556f5b5a33b5d8e7181ed6654a9b7773b8c8a24f09f9a23b06c7157d39fe2""}","Non-mutating Vanderbilt candidate review-queue approval request. It asks whether verified candidate fingerprints, linked-route scope metadata, and route recourse rows may become review queues. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:25:22.344489+00:00
vanderbilt_candidate_review_queue_approval_0cbe9ea9d1d1ba8684da,vanderbilt_candidate_only_parser_output_04fdc0c276b9eebe9e5a,vanderbilt_program_fellowship-developmental-behavioral-pediatrics-https-pediatr_68d46c58626d,Developmental-Behavioral Pediatrics,candidate_fingerprint,candidate_fingerprint_review_queue,Allow verified hashed candidate fingerprints to become reviewer queue rows without raw names or accepted people.,true,false,false,"Queue rows may include candidate/program/source hashes, source kind, and route hashes only; no raw candidate labels or raw person URLs.",vanderbilt_candidate_fingerprint_review_queue,retain_verified_candidate_fingerprints_without_queue_materialization,aefc12bcf889977f47e9ef721c8eddd30523ea47e16db4a816c6a735e494eabb,heading_signal,6434daf7d053bf8848b654eb7bfe49ff531e2f0d4bfed1d68b85402bad00fec9,c33f388d3f55aa97eb417a2c3064d6d561733b0df310a244c0e7ccd2b4703080,"{""accepted_person_row"":""false"",""raw_candidate_hrefs_committed"":false,""raw_candidate_names_committed"":false,""source_candidate_output_rowset_sha256"":""2740184f00379fd6b1885632ac13faec45ff96bfbf0a70130aa712e5966612ba"",""verification_rowset_sha256"":""918556f5b5a33b5d8e7181ed6654a9b7773b8c8a24f09f9a23b06c7157d39fe2""}","Non-mutating Vanderbilt candidate review-queue approval request. It asks whether verified candidate fingerprints, linked-route scope metadata, and route recourse rows may become review queues. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:25:22.344489+00:00
vanderbilt_candidate_review_queue_approval_cf1f771a1171b81d9431,vanderbilt_candidate_only_parser_output_1020a5a6cb05c5c193c6,vanderbilt_program_fellowship-developmental-behavioral-pediatrics-https-pediatr_68d46c58626d,Developmental-Behavioral Pediatrics,candidate_fingerprint,candidate_fingerprint_review_queue,Allow verified hashed candidate fingerprints to become reviewer queue rows without raw names or accepted people.,true,false,false,"Queue rows may include candidate/program/source hashes, source kind, and route hashes only; no raw candidate labels or raw person URLs.",vanderbilt_candidate_fingerprint_review_queue,retain_verified_candidate_fingerprints_without_queue_materialization,c0731fa30fa011c9b10db952b16fee10185ef8e010cdd2f924d8a367a9775e12,profile_anchor,6434daf7d053bf8848b654eb7bfe49ff531e2f0d4bfed1d68b85402bad00fec9,c33f388d3f55aa97eb417a2c3064d6d561733b0df310a244c0e7ccd2b4703080,"{""accepted_person_row"":""false"",""raw_candidate_hrefs_committed"":false,""raw_candidate_names_committed"":false,""source_candidate_output_rowset_sha256"":""2740184f00379fd6b1885632ac13faec45ff96bfbf0a70130aa712e5966612ba"",""verification_rowset_sha256"":""918556f5b5a33b5d8e7181ed6654a9b7773b8c8a24f09f9a23b06c7157d39fe2""}","Non-mutating Vanderbilt candidate review-queue approval request. It asks whether verified candidate fingerprints, linked-route scope metadata, and route recourse rows may become review queues. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:25:22.344489+00:00
vanderbilt_candidate_review_queue_approval_30f4762d01838a14f886,vanderbilt_candidate_only_parser_output_22b21040ba3fb37af5be,vanderbilt_program_fellowship-developmental-behavioral-pediatrics-https-pediatr_68d46c58626d,Developmental-Behavioral Pediatrics,candidate_fingerprint,candidate_fingerprint_review_queue,Allow verified hashed candidate fingerprints to become reviewer queue rows without raw names or accepted people.,true,false,false,"Queue rows may include candidate/program/source hashes, source kind, and route hashes only; no raw candidate labels or raw person URLs.",vanderbilt_candidate_fingerprint_review_queue,retain_verified_candidate_fingerprints_without_queue_materialization,edd3519f44c5f34c44a9666232ee5c39884a386a894532e8afd1eb7e38846bb7,profile_anchor,6434daf7d053bf8848b654eb7bfe49ff531e2f0d4bfed1d68b85402bad00fec9,c33f388d3f55aa97eb417a2c3064d6d561733b0df310a244c0e7ccd2b4703080,"{""accepted_person_row"":""false"",""raw_candidate_hrefs_committed"":false,""raw_candidate_names_committed"":false,""source_candidate_output_rowset_sha256"":""2740184f00379fd6b1885632ac13faec45ff96bfbf0a70130aa712e5966612ba"",""verification_rowset_sha256"":""918556f5b5a33b5d8e7181ed6654a9b7773b8c8a24f09f9a23b06c7157d39fe2""}","Non-mutating Vanderbilt candidate review-queue approval request. It asks whether verified candidate fingerprints, linked-route scope metadata, and route recourse rows may become review queues. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:25:22.344489+00:00
vanderbilt_candidate_review_queue_approval_b14e266ca0b437442afe,vanderbilt_candidate_only_parser_output_3cac5d2793417125d4bb,vanderbilt_program_fellowship-developmental-behavioral-pediatrics-https-pediatr_68d46c58626d,Developmental-Behavioral Pediatrics,candidate_fingerprint,candidate_fingerprint_review_queue,Allow verified hashed candidate fingerprints to become reviewer queue rows without raw names or accepted people.,true,false,false,"Queue rows may include candidate/program/source hashes, source kind, and route hashes only; no raw candidate labels or raw person URLs.",vanderbilt_candidate_fingerprint_review_queue,retain_verified_candidate_fingerprints_without_queue_materialization,a586af110aea183dfb007ee3ff081776575523fbf51e05be823d4e2d9d3de572,profile_anchor,6434daf7d053bf8848b654eb7bfe49ff531e2f0d4bfed1d68b85402bad00fec9,c33f388d3f55aa97eb417a2c3064d6d561733b0df310a244c0e7ccd2b4703080,"{""accepted_person_row"":""false"",""raw_candidate_hrefs_committed"":false,""raw_candidate_names_committed"":false,""source_candidate_output_rowset_sha256"":""2740184f00379fd6b1885632ac13faec45ff96bfbf0a70130aa712e5966612ba"",""verification_rowset_sha256"":""918556f5b5a33b5d8e7181ed6654a9b7773b8c8a24f09f9a23b06c7157d39fe2""}","Non-mutating Vanderbilt candidate review-queue approval request. It asks whether verified candidate fingerprints, linked-route scope metadata, and route recourse rows may become review queues. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:25:22.344489+00:00
vanderbilt_candidate_review_queue_approval_88633d0fb98b92e9f6c3,vanderbilt_candidate_only_parser_output_3458a690e7d9e8646afb,vanderbilt_program_fellowship-gastroenterology-https-medicine-vumc-org-division_8a52e2c35fee,Gastroenterology,candidate_fingerprint,candidate_fingerprint_review_queue,Allow verified hashed candidate fingerprints to become reviewer queue rows without raw names or accepted people.,true,false,false,"Queue rows may include candidate/program/source hashes, source kind, and route hashes only; no raw candidate labels or raw person URLs.",vanderbilt_candidate_fingerprint_review_queue,retain_verified_candidate_fingerprints_without_queue_materialization,8babc2c1bde5ed4ce81493123210fc18bcab3294b1ec3e16d71eec8296aaa73a,heading_signal,1e8527a6a157980545a87bd37d46a3a3bfde2e7e48692a86ce6a21e81851f211,fc0bf7344da33787b04da3376eba74df8d29afd4ee081755627ad1d3431f536d,"{""accepted_person_row"":""false"",""raw_candidate_hrefs_committed"":false,""raw_candidate_names_committed"":false,""source_candidate_output_rowset_sha256"":""2740184f00379fd6b1885632ac13faec45ff96bfbf0a70130aa712e5966612ba"",""verification_rowset_sha256"":""918556f5b5a33b5d8e7181ed6654a9b7773b8c8a24f09f9a23b06c7157d39fe2""}","Non-mutating Vanderbilt candidate review-queue approval request. It asks whether verified candidate fingerprints, linked-route scope metadata, and route recourse rows may become review queues. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:25:22.344489+00:00
vanderbilt_candidate_review_queue_approval_1758298e917e9dac65a3,vanderbilt_candidate_only_parser_output_54d7a2fbcbaed31b8b7c,vanderbilt_program_fellowship-gastroenterology-https-medicine-vumc-org-division_8a52e2c35fee,Gastroenterology,candidate_fingerprint,candidate_fingerprint_review_queue,Allow verified hashed candidate fingerprints to become reviewer queue rows without raw names or accepted people.,true,false,false,"Queue rows may include candidate/program/source hashes, source kind, and route hashes only; no raw candidate labels or raw person URLs.",vanderbilt_candidate_fingerprint_review_queue,retain_verified_candidate_fingerprints_without_queue_materialization,2748313ba886275c8033dc34605ddec4319b0d6e9c79169b3524aa72603cb791,heading_signal,1e8527a6a157980545a87bd37d46a3a3bfde2e7e48692a86ce6a21e81851f211,fc0bf7344da33787b04da3376eba74df8d29afd4ee081755627ad1d3431f536d,"{""accepted_person_row"":""false"",""raw_candidate_hrefs_committed"":false,""raw_candidate_names_committed"":false,""source_candidate_output_rowset_sha256"":""2740184f00379fd6b1885632ac13faec45ff96bfbf0a70130aa712e5966612ba"",""verification_rowset_sha256"":""918556f5b5a33b5d8e7181ed6654a9b7773b8c8a24f09f9a23b06c7157d39fe2""}","Non-mutating Vanderbilt candidate review-queue approval request. It asks whether verified candidate fingerprints, linked-route scope metadata, and route recourse rows may become review queues. It does not approve person ingestion, parser output as accepted people, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:25:22.344489+00:00
